,model,test_accuracy,outcome,fit_time,score_time,test_precision,test_recall,test_f1,test_roc_auc
165,adaboost_feature_selection25_oversample,0.8443848834092738,lvef_abnormal,0.8491899967193604,0.0174037933349609,0.1258225532311911,0.4243589743589743,0.1924754705275438,0.6982259115580284
166,adaboost_feature_selection25_oversample,0.8335570469798658,In-Hospital Mortality,0.6335443973541259,0.0166040420532226,0.2248105810316726,0.5900000000000001,0.3235048294336262,0.8043165467625899
167,adaboost_feature_selection25_oversample,0.7772538366882589,ICU admission,0.4960840225219726,0.0160030364990234,0.3878126552765355,0.6208333333333333,0.4769257238878685,0.7779624675073282
168,adaboost_feature_selection30,0.9574279379157428,lvef_abnormal,0.1972377777099609,0.0150033950805664,0.25,0.0807692307692307,0.1220588235294117,0.7577430282612765
169,adaboost_feature_selection30,0.9348993288590604,In-Hospital Mortality,0.1587316513061523,0.015403413772583,0.5491558441558442,0.1999999999999999,0.2900842096971129,0.8407194244604316
170,adaboost_feature_selection30,0.8644261800283253,ICU admission,0.1180263996124267,0.0176040172576904,0.678436090225564,0.3125,0.4265189834034117,0.8181002156960344
171,adaboost_feature_selection30_oversample,0.8695231597670622,lvef_abnormal,0.749399995803833,0.0170039176940917,0.1418117739269968,0.3923076923076923,0.207246934994749,0.7039129957633607
172,adaboost_feature_selection30_oversample,0.8416107382550335,In-Hospital Mortality,0.6242067337036132,0.0156080722808837,0.2357886985303003,0.6,0.3373331636739455,0.8128776978417266
173,adaboost_feature_selection30_oversample,0.7758932924705719,ICU admission,0.4951848983764648,0.0160040378570556,0.3826110164345458,0.5958333333333334,0.46559061302682,0.7749052181848349
174,gb_feature_selection5,0.9574328110913476,lvef_abnormal,0.2130119800567627,0.0116026401519775,0.0,0.0,0.0,0.7112652323345754
175,gb_feature_selection5,0.9328859060402686,In-Hospital Mortality,0.1806442737579345,0.011401891708374,0.0,0.0,0.0,0.8500179856115107
176,gb_feature_selection5,0.8365118060876229,ICU admission,0.1159645557403564,0.0116025447845458,0.0,0.0,0.0,0.7767952201205686
177,gb_feature_selection5_oversample,0.6818498574596136,lvef_abnormal,0.7200503349304199,0.0118024349212646,0.0732567660449266,0.5384615384615384,0.1283546845311551,0.6120423749000391
178,gb_feature_selection5_oversample,0.6671140939597315,In-Hospital Mortality,0.6260496616363526,0.0114027976989746,0.12918663003663,0.6799999999999999,0.2158474974652027,0.7601258992805755
179,gb_feature_selection5_oversample,0.6865501149265166,ICU admission,0.4704143047332764,0.011002779006958,0.2953324918112782,0.6000000000000001,0.3908747381154652,0.7107526201537525
180,gb_feature_selection10,0.9574328110913476,lvef_abnormal,0.2157615661621093,0.0114022731781005,0.0,0.0,0.0,0.6961558879077127
181,gb_feature_selection10,0.9328859060402686,In-Hospital Mortality,0.1807096481323242,0.0116023540496826,0.0,0.0,0.0,0.8555035971223021
182,gb_feature_selection10,0.8365118060876229,ICU admission,0.1179873466491699,0.0114026069641113,0.0,0.0,0.0,0.8096130261047507
183,gb_feature_selection10_oversample,0.7809458833849078,lvef_abnormal,0.7358592510223388,0.0118028163909912,0.0913946488294314,0.4256410256410256,0.1497288654060066,0.6452919963248431
184,gb_feature_selection10_oversample,0.7342281879194632,In-Hospital Mortality,0.6433475494384766,0.0110028266906738,0.1472747475071527,0.6,0.2350209274519868,0.7782553956834531
185,gb_feature_selection10_oversample,0.7690162754521603,ICU admission,0.4706968307495117,0.0108025550842285,0.3800546122580021,0.6,0.4624127411721611,0.751623976826503
186,gb_feature_selection15,0.9574328110913476,lvef_abnormal,0.217850923538208,0.0114019870758056,0.0,0.0,0.0,0.7051820138498971
187,gb_feature_selection15,0.9328859060402686,In-Hospital Mortality,0.1764052391052246,0.0116024017333984,0.0,0.0,0.0,0.8535251798561152
188,gb_feature_selection15,0.8365118060876229,ICU admission,0.1190267562866211,0.0114027023315429,0.0,0.0,0.0,0.8131685885736408
189,gb_feature_selection15_oversample,0.7641285543724569,lvef_abnormal,0.6987995624542236,0.010802412033081,0.0866409758709614,0.4743589743589743,0.14612208972177,0.6975396100250114
190,gb_feature_selection15_oversample,0.7825503355704699,In-Hospital Mortality,0.6345381736755371,0.0111973762512207,0.1660455198952932,0.55,0.2542480727662452,0.7905035971223022
191,gb_feature_selection15_oversample,0.7717652248612755,ICU admission,0.4985126972198486,0.011002492904663,0.374971038534135,0.5791666666666667,0.4547752886180228,0.764852504009734
192,gb_feature_selection20,0.9574328110913476,lvef_abnormal,0.2084215641021728,0.0110024452209472,0.0,0.0,0.0,0.7404272455038878
193,gb_feature_selection20,0.9328859060402686,In-Hospital Mortality,0.1753724098205566,0.0114027023315429,0.0,0.0,0.0,0.8650359712230216
194,gb_feature_selection20,0.8365118060876229,ICU admission,0.1211687088012695,0.0110026359558105,0.0,0.0,0.0,0.8114586444333831
195,gb_feature_selection20_oversample,0.8011281401525304,lvef_abnormal,0.726600170135498,0.0110023021697998,0.0979632042485816,0.441025641025641,0.1597654976602345,0.7198751467510591
196,gb_feature_selection20_oversample,0.7543624161073825,In-Hospital Mortality,0.6210328578948975,0.0110025405883789,0.159526007405271,0.61,0.2518642509116889,0.8017266187050358
197,gb_feature_selection20_oversample,0.7690603886605837,ICU admission,0.4936170101165771,0.0110023975372314,0.3779834441226846,0.625,0.4703108164670905,0.7752564847077044
198,gb_feature_selection25,0.9574328110913476,lvef_abnormal,0.2226458549499511,0.0110028266906738,0.0,0.0,0.0,0.7291709203205553
199,gb_feature_selection25,0.9328859060402686,In-Hospital Mortality,0.1840426445007324,0.0124027252197265,0.0,0.0,0.0,0.849568345323741
200,gb_feature_selection25,0.8365118060876229,ICU admission,0.1234664916992187,0.0112025260925292,0.0,0.0,0.0,0.8155217839168187
201,gb_feature_selection25_oversample,0.8450963670475865,lvef_abnormal,0.7465561866760254,0.0110022544860839,0.1148932863467967,0.3923076923076923,0.1765260703588902,0.7020650979191124
202,gb_feature_selection25_oversample,0.8033557046979866,In-Hospital Mortality,0.6581496715545654,0.0112025737762451,0.18860835554045,0.5700000000000001,0.282099029580521,0.8064928057553956
203,gb_feature_selection25_oversample,0.778586519932205,ICU admission,0.4976851940155029,0.010801887512207,0.3881940250361303,0.6125,0.4751581778348569,0.7775355691056911
204,gb_feature_selection30,0.9574328110913476,lvef_abnormal,0.2274480819702148,0.0114026069641113,0.0,0.0,0.0,0.7423101424123322
205,gb_feature_selection30,0.9328859060402686,In-Hospital Mortality,0.1777066230773925,0.0110026359558105,0.0,0.0,0.0,0.8488669064748201
206,gb_feature_selection30,0.8365118060876229,ICU admission,0.1246321201324462,0.010801887512207,0.0,0.0,0.0,0.8215413970466235
207,gb_feature_selection30_oversample,0.7955386077337298,lvef_abnormal,0.7135232448577881,0.0108025550842285,0.0990400716865951,0.4576923076923077,0.1619820941685083,0.7210798495907984
208,gb_feature_selection30_oversample,0.8060402684563759,In-Hospital Mortality,0.652825927734375,0.0112023830413818,0.1943929362562903,0.58,0.2891450903761602,0.8098920863309352
209,gb_feature_selection30_oversample,0.7738199716746766,ICU admission,0.4794364929199218,0.0104026317596435,0.3844480329421824,0.625,0.4753161068046808,0.7764752018693656
210,svm_feature_selection5,0.9574328110913476,lvef_abnormal,0.179923677444458,0.0202048301696777,0.0,0.0,0.0,0.6494548602249333
211,svm_feature_selection5,0.9328859060402686,In-Hospital Mortality,0.1417772769927978,0.0244053840637207,0.0,0.0,0.0,0.6348920863309353
212,svm_feature_selection5,0.8521812820691416,ICU admission,0.0902242183685302,0.0328075408935546,0.7997435897435897,0.1375,0.2319700545251704,0.7116279519938058
213,svm_feature_selection5_oversample,0.669990984625131,lvef_abnormal,0.7546280860900879,0.0577138423919677,0.0723219197070334,0.5538461538461539,0.1271126986689161,0.6122019464720194
214,svm_feature_selection5_oversample,0.6711409395973155,In-Hospital Mortality,0.6583501815795898,0.0612139225006103,0.1255049830902549,0.64,0.2088901555324913,0.7098920863309351
215,svm_feature_selection5_oversample,0.6368577465115739,ICU admission,0.5450861930847168,0.0706160545349121,0.2456564293406398,0.575,0.3424007367271858,0.6628006609147724
216,svm_feature_selection10,0.9574328110913476,lvef_abnormal,0.1726073741912842,0.021405029296875,0.0,0.0,0.0,0.6440453269358379
217,svm_feature_selection10,0.9328859060402686,In-Hospital Mortality,0.1336044311523437,0.0258057117462158,0.0,0.0,0.0,0.7519064748201438
218,svm_feature_selection10,0.8657983329850711,ICU admission,0.0875542163848877,0.2930654525756836,0.7040872493046406,0.3083333333333333,0.4254818608621425,0.7787964576074332
219,svm_feature_selection10_oversample,0.812341317219366,lvef_abnormal,0.7242157936096192,0.0492065906524658,0.098982956734425,0.3743589743589743,0.1535222140515366,0.6326954724108009
220,svm_feature_selection10_oversample,0.7691275167785234,In-Hospital Mortality,0.6628634452819824,0.0624136447906494,0.1497009653301304,0.52,0.2309117277581779,0.7653956834532374
221,svm_feature_selection10_oversample,0.7376912539759931,ICU admission,0.5198320388793946,0.0666145801544189,0.3163178122762054,0.5,0.38627311211276,0.7300627039433659
222,svm_feature_selection15,0.9574328110913476,lvef_abnormal,0.1795611858367919,0.0242056369781494,0.0,0.0,0.0,0.6778500161638848
223,svm_feature_selection15,0.9328859060402686,In-Hospital Mortality,0.1368368625640869,0.0272065639495849,0.0,0.0,0.0,0.7625539568345324
224,svm_feature_selection15,0.8412806760929629,ICU admission,0.0884222030639648,0.0374083518981933,0.62,0.0416666666666666,0.077700332963374,0.807224088822521
225,svm_feature_selection15_oversample,0.8792914402670501,lvef_abnormal,0.7351653099060058,0.0576133251190185,0.1098748011615107,0.2461538461538461,0.1516028263005993,0.6777572694944958
226,svm_feature_selection15_oversample,0.8214765100671142,In-Hospital Mortality,0.650650930404663,0.0696285247802734,0.1743646637237506,0.44,0.2483302978792294,0.7800719424460432
227,svm_feature_selection15_oversample,0.7738408674049825,ICU admission,0.5268923282623291,0.077217435836792,0.3544647613761094,0.4625,0.3997032410380539,0.7500156241358332
228,svm_feature_selection20,0.958129675202846,lvef_abnormal,0.1797456264495849,0.0260060787200927,0.3,0.032051282051282,0.0571428571428571,0.6772311435523114
229,svm_feature_selection20,0.9328859060402686,In-Hospital Mortality,0.1378305912017822,0.029206371307373,0.0,0.0,0.0,0.8235971223021583
230,svm_feature_selection20,0.8555872861089828,ICU admission,0.0940157890319824,0.0378084182739257,0.7429761904761905,0.1708333333333333,0.2729803764912218,0.8031078203639179
231,svm_feature_selection20_oversample,0.8967130430545065,lvef_abnormal,0.7123613357543945,0.0386088371276855,0.1008658008658008,0.1782051282051281,0.1287802393684746,0.6959881237983429
232,svm_feature_selection20_oversample,0.8436241610738255,In-Hospital Mortality,0.6436745643615722,0.06281418800354,0.2005908584169454,0.44,0.2722069851052902,0.8021582733812951
233,svm_feature_selection20_oversample,0.7895103433865014,ICU admission,0.5109118938446044,0.0632142066955566,0.3851265771265771,0.4666666666666666,0.420281747017091,0.765648470770422
234,svm_feature_selection25,0.9574328110913476,lvef_abnormal,0.1840498447418213,0.0268063068389892,0.1,0.0166666666666666,0.0285714285714285,0.7351390774675446
235,svm_feature_selection25,0.9348993288590604,In-Hospital Mortality,0.1350306987762451,0.029206895828247,0.7333333333333333,0.06,0.1092414831545266,0.8411151079136692
236,svm_feature_selection25,0.8501381439947993,ICU admission,0.0957706928253173,0.0400092124938964,0.8033333333333333,0.1083333333333333,0.1887174394622259,0.8087120457939273
237,svm_feature_selection25_oversample,0.9085914085914084,lvef_abnormal,0.706986379623413,0.0384093761444091,0.0753151260504201,0.0974358974358974,0.0848427434634331,0.7314772599663111
238,svm_feature_selection25_oversample,0.8677852348993289,In-Hospital Mortality,0.6188631534576416,0.0470112800598144,0.2087752706404069,0.3099999999999999,0.2448503773093936,0.8027697841726619
239,svm_feature_selection25_oversample,0.7915488379652202,ICU admission,0.5122561931610108,0.0628144741058349,0.3845389369124012,0.4625,0.4185641118809872,0.7728491233891932
240,svm_feature_selection30,0.9574328110913476,lvef_abnormal,0.1820219039916992,0.029806900024414,0.0,0.0,0.0,0.7469594201419019
241,svm_feature_selection30,0.9335570469798656,In-Hospital Mortality,0.1449781417846679,0.0330086708068847,0.5,0.05,0.0894033502729155,0.8325899280575539
242,svm_feature_selection30,0.8467251747115228,ICU admission,0.0908828735351562,0.0425135135650634,0.85,0.0708333333333333,0.1303512336719884,0.8056866323765279
243,svm_feature_selection30_oversample,0.9134694573718964,lvef_abnormal,0.7219898700714111,0.0430095195770263,0.068367269984917,0.0807692307692307,0.0736628633180357,0.7224143229033742
244,svm_feature_selection30_oversample,0.8738255033557047,In-Hospital Mortality,0.622025728225708,0.0518115520477294,0.1935714285714286,0.27,0.2223636363636363,0.8084532374100719
245,svm_feature_selection30_oversample,0.7983724547839615,ICU admission,0.5189173698425293,0.0658145904541015,0.4023120297069876,0.4625,0.4289658458339955,0.7773291023726564
246,rf_feature_selection5,0.949745376574645,lvef_abnormal,0.1638378620147705,0.0112037181854248,0.15,0.032051282051282,0.0521008403361344,0.7272286934476716
247,rf_feature_selection5,0.925503355704698,In-Hospital Mortality,0.1308774948120117,0.0112024784088134,0.2633333333333333,0.05,0.0822331002331002,0.7310071942446041
248,rf_feature_selection5,0.8555896078567946,ICU admission,0.068865156173706,0.0108031749725341,0.6499081035923141,0.25,0.3597974233205797,0.7118578549305901
249,rf_feature_selection5_oversample,0.695833434857825,lvef_abnormal,0.6482462406158447,0.011002779006958,0.072661469319982,0.4897435897435898,0.1259103471698483,0.617841296173413
250,rf_feature_selection5_oversample,0.6671140939597315,In-Hospital Mortality,0.5773920536041259,0.0112035274505615,0.1321452707499219,0.7,0.2210574361252568,0.7402697841726619
251,rf_feature_selection5_oversample,0.6587007499245432,ICU admission,0.4431979656219482,0.0110023021697998,0.2906446895340508,0.5708333333333333,0.3656591789597209,0.6789954579392733
252,rf_feature_selection10,0.94975024975025,lvef_abnormal,0.1662400245666503,0.0114028453826904,0.1,0.0153846153846153,0.0266666666666666,0.6501505112891974
253,rf_feature_selection10,0.921476510067114,In-Hospital Mortality,0.1229569435119628,0.0114026546478271,0.123015873015873,0.04,0.0590676883780332,0.6958812949640288
254,rf_feature_selection10,0.8528569106823618,ICU admission,0.0624969482421875,0.0111088752746582,0.593981045981046,0.3249999999999999,0.4155792381840985,0.7272858594657376
255,rf_feature_selection10_oversample,0.8074608318510759,lvef_abnormal,0.6669973850250244,0.0116067886352539,0.1069445858915405,0.4384615384615385,0.1688818273304745,0.6192570483044936
256,rf_feature_selection10_oversample,0.7456375838926175,In-Hospital Mortality,0.5705314636230469,0.0120034217834472,0.1616723963413422,0.58,0.2454402736771517,0.7224460431654677
257,rf_feature_selection10_oversample,0.779956351141139,ICU admission,0.4375580787658691,0.0108056545257568,0.3880955811173575,0.5375,0.4446570260684795,0.71949691665284
258,rf_feature_selection15,0.9497478131624472,lvef_abnormal,0.1783050537109375,0.0108026027679443,0.1466666666666666,0.0487179487179487,0.0720588235294117,0.6082674102053663
259,rf_feature_selection15,0.9268456375838928,In-Hospital Mortality,0.1250082969665527,0.0112024784088134,0.2727272727272727,0.06,0.0879765395894428,0.6698561151079137
260,rf_feature_selection15,0.8521882473125768,ICU admission,0.0680116653442382,0.0112012386322021,0.6138095238095238,0.25,0.354774083546462,0.703781732205077
261,rf_feature_selection15_oversample,0.8080577958626739,lvef_abnormal,0.666792917251587,0.01120285987854,0.1025779497021598,0.4243589743589743,0.1636110304722867,0.6666877732972623
262,rf_feature_selection15_oversample,0.7758389261744967,In-Hospital Mortality,0.5610990047454834,0.0106026649475097,0.1803123516510328,0.59,0.2722488748717656,0.7287050359712232
263,rf_feature_selection15_oversample,0.7813238606022613,ICU admission,0.448121166229248,0.0110942363739013,0.3887177158766806,0.5333333333333333,0.4428097534584537,0.710221952602179
264,rf_feature_selection20,0.951848151848152,lvef_abnormal,0.1797638416290283,0.0122027397155761,0.04,0.0153846153846153,0.0222222222222222,0.5990078267231551
265,rf_feature_selection20,0.925503355704698,In-Hospital Mortality,0.1216268539428711,0.0106031894683837,0.3423809523809523,0.1299999999999999,0.1844829059829059,0.6752338129496402
266,rf_feature_selection20,0.8555849643611712,ICU admission,0.0668025016784668,0.0106017589569091,0.6283728387906887,0.2916666666666666,0.3956684360145804,0.7077947500138266
267,rf_feature_selection20_oversample,0.806678687166492,lvef_abnormal,0.7010415554046631,0.0116661548614501,0.1026251716782093,0.441025641025641,0.165407064090228,0.6901797594133361
268,rf_feature_selection20_oversample,0.7557046979865772,In-Hospital Mortality,0.6316867351531983,0.0134032249450683,0.1591495142194749,0.6000000000000001,0.2503342310434508,0.737751798561151
269,rf_feature_selection20_oversample,0.7833669986766038,ICU admission,0.4529029369354248,0.0116028785705566,0.3940219842830406,0.5499999999999999,0.4551242266654279,0.7117578881145954
270,rf_feature_selection25,0.95254501595965,lvef_abnormal,0.1765238285064697,0.0116026878356933,0.04,0.0153846153846153,0.0222222222222222,0.5990381297534582
271,rf_feature_selection25,0.929530201342282,In-Hospital Mortality,0.1262767791748046,0.0110029220581054,0.43,0.18,0.2494071618037135,0.7134352517985612
272,rf_feature_selection25,0.8480810754335865,ICU admission,0.0682147026062011,0.0116028785705566,0.5624205639115927,0.3083333333333333,0.3960122354006685,0.7136659684198883
273,rf_feature_selection25_oversample,0.7397383104700177,lvef_abnormal,0.6869562149047852,0.0106028079986572,0.083807406814541,0.5205128205128206,0.1441922788736931,0.6874215030711381
274,rf_feature_selection25_oversample,0.77248322147651,In-Hospital Mortality,0.5989556789398194,0.0116276741027832,0.1702983001334928,0.6000000000000001,0.2639174263135811,0.7305215827338131
275,rf_feature_selection25_oversample,0.7765619558403566,ICU admission,0.4687047958374023,0.0118024349212646,0.3900768256281058,0.5708333333333332,0.4564654311141314,0.7126016951496046
276,rf_feature_selection30,0.9274213591286764,lvef_abnormal,0.1894149780273437,0.0116028308868408,0.1336694677871148,0.1141025641025641,0.1189727191542073,0.5994354125193542
277,rf_feature_selection30,0.9302013422818792,In-Hospital Mortality,0.1339434623718261,0.0120026588439941,0.4406060606060605,0.2099999999999999,0.2800812013348164,0.7241726618705037
278,rf_feature_selection30,0.8501311787513639,ICU admission,0.0833560943603515,0.0130029201507568,0.583303255883901,0.3125,0.4028876481346077,0.7107064045130247
279,rf_feature_selection30_oversample,0.7362466801491191,lvef_abnormal,0.778549337387085,0.0124027729034423,0.0762820227288249,0.4717948717948718,0.1312026542828998,0.6563526194000646
280,rf_feature_selection30_oversample,0.7355704697986576,In-Hospital Mortality,0.6777513027191162,0.0136032104492187,0.1583157021418306,0.6300000000000001,0.2506053478211053,0.724046762589928
281,rf_feature_selection30_oversample,0.7765619558403566,ICU admission,0.5429214477539063,0.0140032768249511,0.3900768256281058,0.5708333333333332,0.4564654311141314,0.7126016951496046
282,decision_feature_selection5,0.9574328110913476,lvef_abnormal,0.332274341583252,0.02500581741333,0.1,0.0166666666666666,0.0285714285714285,0.731089573443588
283,decision_feature_selection5,0.9328859060402686,In-Hospital Mortality,0.3280742645263672,0.0294066429138183,0.1333333333333333,0.02,0.0347826086956521,0.8524820143884891
284,decision_feature_selection5,0.8596758840054793,ICU admission,0.2390539646148681,0.028005838394165,0.7389786683904331,0.225,0.3434357569101091,0.7861905107571483
285,decision_feature_selection5_oversample,0.6790526546624107,lvef_abnormal,0.9977877616882324,0.0292067527770996,0.072458628366177,0.5384615384615384,0.1270964931812206,0.6320968642063534
286,decision_feature_selection5_oversample,0.6711409395973155,In-Hospital Mortality,0.9754258632659912,0.0389424324035644,0.1303151255248816,0.6799999999999999,0.2174443641577984,0.7543525179856114
287,decision_feature_selection5_oversample,0.6851965359522649,ICU admission,0.6537462711334229,0.0258060932159423,0.2945109224336111,0.6041666666666667,0.3910038798480004,0.7127481887063768
288,decision_feature_selection10,0.9553446553446554,lvef_abnormal,0.3467655181884765,0.027302598953247,0.2333333333333333,0.0487179487179487,0.08,0.7197025589981794
289,decision_feature_selection10,0.9315436241610738,In-Hospital Mortality,0.2691024303436279,0.0228882789611816,0.0,0.0,0.0,0.8629496402877699
290,decision_feature_selection10,0.8651203826240392,ICU admission,0.2200993061065674,0.0242335796356201,0.7483749145591251,0.2666666666666667,0.3911569743448655,0.8124477351916376
291,decision_feature_selection10_oversample,0.8248897444019395,lvef_abnormal,0.8488266468048096,0.0232051372528076,0.0924226428831452,0.3256410256410256,0.1417904108470146,0.6669087421094722
292,decision_feature_selection10_oversample,0.797986577181208,In-Hospital Mortality,0.7676215171813965,0.0226046562194824,0.1741018366442095,0.53,0.2611321451103904,0.7862230215827338
293,decision_feature_selection10_oversample,0.7547421699055048,ICU admission,0.5764941692352294,0.021767234802246,0.3583093681917211,0.6208333333333333,0.4539367567218731,0.755486456777833
294,decision_feature_selection15,0.9567359469798496,lvef_abnormal,0.3068696022033691,0.022604751586914,0.1666666666666666,0.032051282051282,0.0533333333333333,0.7433677879298317
295,decision_feature_selection15,0.9335570469798656,In-Hospital Mortality,0.2585299491882324,0.021205186843872,0.2,0.01,0.019047619047619,0.8567985611510792
296,decision_feature_selection15,0.8671565554549465,ICU admission,0.2073925495147705,0.021604585647583,0.7941052574876104,0.25,0.3796427078268696,0.8245639068635585
297,decision_feature_selection15_oversample,0.8946273238956165,lvef_abnormal,0.8578783512115479,0.0225950717926025,0.1379991087344028,0.2628205128205129,0.1759099616858237,0.7073817994657412
298,decision_feature_selection15_oversample,0.7738255033557048,In-Hospital Mortality,0.7286768436431885,0.0218121528625488,0.1730298803184804,0.62,0.2698649405586835,0.8046402877697842
299,decision_feature_selection15_oversample,0.7431427178379886,ICU admission,0.5728217601776123,0.0201067447662353,0.34861970804582,0.6333333333333333,0.4486881539513119,0.7682199200818539
300,decision_feature_selection20,0.9574328110913476,lvef_abnormal,0.3098823070526123,0.0216125965118408,0.0,0.0,0.0,0.7493755806237556
301,decision_feature_selection20,0.9355704697986578,In-Hospital Mortality,0.2709259033203125,0.0218053340911865,0.7333333333333333,0.05,0.0919254658385093,0.8723021582733812
302,decision_feature_selection20,0.8657960112372594,ICU admission,0.239672040939331,0.025515604019165,0.7553216374269006,0.2625,0.3876875363442527,0.8264306454289032
303,decision_feature_selection20_oversample,0.9036938671085012,lvef_abnormal,0.9028112411499024,0.023005199432373,0.1639097744360902,0.2782051282051282,0.201137139443591,0.724632560869787
304,decision_feature_selection20_oversample,0.8697986577181208,In-Hospital Mortality,0.8196339130401611,0.0230049133300781,0.2351975222066386,0.4,0.2918669793498795,0.8114388489208633
305,decision_feature_selection20_oversample,0.8044972255113649,ICU admission,0.6757609367370605,0.0246069431304931,0.42111919583906,0.5208333333333334,0.4654124531794434,0.7744912477185998
306,decision_feature_selection25,0.9574303745035452,lvef_abnormal,0.3136407375335693,0.0216041564941406,0.2,0.0153846153846153,0.0285714285714285,0.7497283956918993
307,decision_feature_selection25,0.9348993288590604,In-Hospital Mortality,0.2785436153411865,0.0214075088500976,0.45,0.06,0.1045454545454545,0.8622302158273382
308,decision_feature_selection25,0.8637528731629172,ICU admission,0.234169340133667,0.022404670715332,0.6968841871399416,0.2916666666666667,0.4100170969599304,0.8287190282617113
309,decision_feature_selection25_oversample,0.9043907312199996,lvef_abnormal,0.8909931182861328,0.0226051330566406,0.1706605412963147,0.2935897435897435,0.212698782803809,0.7193395266533953
310,decision_feature_selection25_oversample,0.8711409395973154,In-Hospital Mortality,0.8387162208557128,0.022805643081665,0.2340378151260504,0.4,0.2894138562431245,0.8237410071942446
311,decision_feature_selection25_oversample,0.7942861786352766,ICU admission,0.6405997753143311,0.0222036838531494,0.410663775583684,0.5916666666666667,0.4844625852378096,0.7781847657762292
312,decision_feature_selection30,0.9574328110913476,lvef_abnormal,0.3172720432281494,0.0220054149627685,0.0,0.0,0.0,0.7618729008218059
313,decision_feature_selection30,0.9342281879194628,In-Hospital Mortality,0.2771656990051269,0.0220051765441894,0.4,0.03,0.0554112554112554,0.8622122302158273
314,decision_feature_selection30,0.8596689187620441,ICU admission,0.2117156028747558,0.0210047245025634,0.7804861804861805,0.1958333333333333,0.3104231513879355,0.8311971129915381
315,decision_feature_selection30_oversample,0.886952072317926,lvef_abnormal,0.8760656833648681,0.0222077369689941,0.1524313725490196,0.3423076923076923,0.2091330460895678,0.7191207016827454
316,decision_feature_selection30_oversample,0.8838926174496644,In-Hospital Mortality,0.8383765697479248,0.0230087280273437,0.2527916527916528,0.37,0.2971528922060717,0.8279496402877697
317,decision_feature_selection30_oversample,0.7956327923660933,ICU admission,0.623937463760376,0.0216077327728271,0.4162484651498735,0.6083333333333334,0.4940260058118225,0.7895158591892042
318,lr_baseline,0.810194683365415,lvef_abnormal,0.0424295425415039,0.0132031917572021,0.5727006327006327,0.2596491228070176,0.3551023653349235,0.7824496020204101
319,logistic_feature_selection5_oversample,0.7243975536658463,lvef_abnormal,4.047114372253418,0.0124029636383056,0.3898215504738765,0.6294615849969751,0.4799608630603563,0.7582608833482591
320,logistic_feature_selection10_oversample,0.7397212543554007,lvef_abnormal,7.846677255630493,0.0112023830413818,0.3951907665926832,0.5812462189957652,0.46936488332416,0.7646529929703041
321,logistic_feature_selection15_oversample,0.7564776686727905,lvef_abnormal,11.066845417022703,0.0124032497406005,0.4217885914350784,0.584875983061101,0.4888222062429451,0.7717559974322195
322,logistic_feature_selection20_oversample,0.7508881362539899,lvef_abnormal,12.975990343093873,0.0112027168273925,0.4119641197502547,0.570961887477314,0.4772789715600751,0.7672814678617942
323,logistic_feature_selection25_oversample,0.7564752320849882,lvef_abnormal,16.780818462371826,0.0120026111602783,0.4227274162483029,0.5674531155474895,0.4836881381720908,0.7652701717401469
324,logistic_feature_selection30_oversample,0.7522916108281962,lvef_abnormal,18.62461757659912,0.0124711990356445,0.4129326660563784,0.5571082879612825,0.4736975624315872,0.7598313374914474
325,l1_feature_selection5,0.8095002558417193,lvef_abnormal,3.207470655441284,0.0100023746490478,0.5868808049535603,0.1905021173623714,0.286367875280156,0.7680032929409807
326,l1_feature_selection5_oversample_oversample,0.7236982529665456,lvef_abnormal,3.965375280380249,0.0104028224945068,0.3887048887048491,0.6294615849969751,0.479190852928644,0.7584588164433066
327,l1_feature_selection10,0.8136887502741162,lvef_abnormal,6.322240686416626,0.0100013732910156,0.6211153846153847,0.231881427707199,0.3353368620192011,0.7839637208515944
328,l1_feature_selection10_oversample_oversample,0.7390268268317048,lvef_abnormal,8.19910478591919,0.0100021839141845,0.3942982177035992,0.5812462189957652,0.4686373129013603,0.7648489447530887
329,l1_feature_selection15,0.8143734314466021,lvef_abnormal,9.774171400070191,0.0100020408630371,0.6039535900066161,0.2491228070175438,0.3512216220856796,0.7893961488573111
330,l1_feature_selection15_oversample_oversample,0.7557808045612924,lvef_abnormal,12.76215958595276,0.0100020885467529,0.4197681544754471,0.5779794313369631,0.4852329479679843,0.771682622834756
331,l1_feature_selection20,0.8157720328452035,lvef_abnormal,14.11484422683716,0.0103993892669677,0.611010012955093,0.2525710828796128,0.3559384097482036,0.7847047976816004
332,l1_feature_selection20_oversample_oversample,0.754382203162691,lvef_abnormal,19.156987857818603,0.0100029945373535,0.4193231605109531,0.5814277071990321,0.4863876223453893,0.7698169531644198
333,l1_feature_selection25,0.8143783046222071,lvef_abnormal,20.765639066696167,0.0101992607116699,0.5982323232323232,0.2595281306715063,0.3610171671696434,0.788105059743169
334,l1_feature_selection25_oversample_oversample,0.7543846397504935,lvef_abnormal,30.41856880187988,0.0101982593536376,0.4179187251322021,0.5640048396854205,0.4794921599842654,0.7668128214679146
335,l1_feature_selection30,0.8136814405107087,lvef_abnormal,28.16300406455993,0.0102022647857666,0.5960266400266401,0.2630973986690865,0.3631660336342355,0.7903144870910903
336,l1_feature_selection30_oversample_oversample,0.7501961453180966,lvef_abnormal,38.58395366668701,0.010001802444458,0.4107519370176132,0.5605565638233514,0.4733791929681892,0.7654770867841189
